time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-26T18:29:31.780Z,8.058,92.198,30,5,mb,44,130.3,,1.17,us,usp000dbnb,2014-11-07T01:24:23.507Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-26T18:10:43.160Z,8.953,94.036,25.5,5,mb,79,87.7,,0.86,us,usp000dbn8,2014-11-07T01:24:23.494Z,"Nicobar Islands, India region",earthquake,,,,32,reviewed,us,us
2004-12-26T17:56:35.840Z,12.861,92.484,45.4,5.1,mb,87,64.5,,0.76,us,usp000dbn5,2014-11-07T01:24:23.463Z,"Andaman Islands, India region",earthquake,,8.7,,29,reviewed,us,us
2004-12-26T17:50:12.590Z,13.599,92.852,26.8,5,mb,98,82.5,,0.95,us,usp000dbn3,2014-11-07T01:24:23.450Z,"Andaman Islands, India region",earthquake,,,,30,reviewed,us,us
2004-12-26T17:44:52.770Z,8.93,93.974,22.8,5.2,mb,127,71.3,,0.82,us,usp000dbn2,2014-11-07T01:24:23.438Z,"Nicobar Islands, India region",earthquake,,,,45,reviewed,us,us
2004-12-26T16:55:17.270Z,3.864,94.501,30.7,5.5,mwc,124,50.2,,0.7,us,usp000dbmt,2016-11-10T00:56:02.565Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-26T16:21:27.410Z,5.149,94.323,41.2,5.4,mb,162,35.9,,0.78,us,usp000dbmk,2014-11-07T01:24:23.371Z,"northern Sumatra, Indonesia",earthquake,,,,62,reviewed,us,us
2004-12-26T15:23:05.330Z,7.442,94.216,17.7,5,mb,38,130.3,,1.05,us,usp000dbky,2014-11-07T01:24:23.304Z,"Nicobar Islands, India region",earthquake,,,,9,reviewed,us,us
2004-12-26T15:13:20.840Z,5.367,93.434,30.9,5.4,mb,32,147.3,,1.08,us,usp000dbkw,2014-11-07T01:24:23.299Z,"off the west coast of northern Sumatra",earthquake,,25.5,,5,reviewed,us,us
2004-12-26T15:12:21.550Z,6.731,92.982,18.6,5.3,mb,127,34.6,,1.11,us,usp000dbkv,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,19.6,,56,reviewed,us,us
2004-12-26T15:06:33.240Z,3.651,94.086,17.8,6,mwc,181,37.3,,0.97,us,usp000dbku,2016-11-10T00:56:02.055Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-26T14:53:15.770Z,19.485,145.37,136.8,5,mb,124,62.1,,0.83,us,usp000dbks,2014-11-07T01:24:23.252Z,"Maug Islands region, Northern Mariana Islands",earthquake,,6.4,,47,reviewed,us,us
2004-12-26T14:48:44.260Z,13.59,92.91,30,5.7,mwc,364,40.7,,0.82,us,usp000dbkr,2016-11-10T00:56:01.546Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-26T14:40:30.410Z,11.465,92.184,30,5.3,mb,88,59.7,,0.72,us,usp000dbkp,2014-11-07T01:24:23.192Z,"Andaman Islands, India region",earthquake,,,,44,reviewed,us,us
2004-12-26T14:39:07.370Z,8.298,92.357,30,5.1,mb,81,49.7,,0.75,us,usp000dbkn,2014-11-07T01:24:23.185Z,"Nicobar Islands, India region",earthquake,,,,44,reviewed,us,us
2004-12-26T14:14:18.030Z,13.496,92.923,17.6,5,mb,48,58.9,,0.84,us,usp000dbkm,2014-11-07T01:24:23.181Z,"Andaman Islands, India region",earthquake,,30.2,,21,reviewed,us,us
2004-12-26T14:11:28.310Z,3.67,94.024,30,5.2,mb,48,84.5,,1.32,us,usp000dbkk,2014-11-07T01:24:23.175Z,"off the west coast of northern Sumatra",earthquake,,,,37,reviewed,us,us
2004-12-26T13:56:40.170Z,2.779,94.467,30,5.9,mwc,169,38.5,,0.9,us,usp000dbkh,2016-11-09T05:26:16.570Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-26T13:44:08.070Z,3.973,94.392,31.3,5.1,mb,100,53,,0.76,us,usp000dbkg,2014-11-07T01:24:23.139Z,"off the west coast of northern Sumatra",earthquake,,,,33,reviewed,us,us
2004-12-26T13:28:56.520Z,7.715,94.034,19.2,5.2,mb,118,54.7,,0.89,us,usp000dbke,2014-11-07T01:24:23.127Z,"Nicobar Islands, India region",earthquake,,,,45,reviewed,us,us
2004-12-26T12:52:45.760Z,10.428,93.909,30,5.1,mb,33,96.2,,0.93,us,usp000dbka,2014-11-07T01:24:23.111Z,"Andaman Islands, India region",earthquake,,,,19,reviewed,us,us
2004-12-26T12:11:57.660Z,11.57,92.41,25.5,5.4,mb,109,57.8,,0.79,us,usp000dbk2,2014-11-07T01:24:23.077Z,"Andaman Islands, India region",earthquake,,,,44,reviewed,us,us
2004-12-26T12:09:42.460Z,12.188,92.6,20.6,5.4,mb,132,29.7,,0.82,us,usp000dbk1,2014-11-07T01:24:23.066Z,"Andaman Islands, India region",earthquake,,,,52,reviewed,us,us
2004-12-26T11:50:28.090Z,6.388,93.254,61.3,5.2,mb,104,71,,0.85,us,usp000dbk0,2014-11-07T01:24:23.058Z,"Nicobar Islands, India region",earthquake,,,,41,reviewed,us,us
2004-12-26T11:17:08.520Z,3.249,93.754,30,5.2,mb,43,111,,0.82,us,usp000dbjx,2014-11-07T01:24:23.047Z,"off the west coast of northern Sumatra",earthquake,,,,20,reviewed,us,us
2004-12-26T11:05:00.720Z,13.533,92.84,13.3,6.2,mwc,462,26.8,,0.89,us,usp000dbjw,2016-11-10T00:56:01.029Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-26T10:57:38.360Z,12.448,92.439,5,5.4,mb,71,60.1,,0.79,us,usp000dbju,2014-11-07T01:24:22.996Z,"Andaman Islands, India region",earthquake,,17,,35,reviewed,us,us
2004-12-26T10:56:02.590Z,10.07,93.834,30,5.5,mb,29,96.6,,1.2,us,usp000dbjs,2014-11-07T01:24:22.991Z,"Andaman Islands, India region",earthquake,,,,21,reviewed,us,us
2004-12-26T10:55:07.500Z,4.259,95.13,30,5.2,mb,31,140.2,,0.67,us,usp000dbjr,2014-11-07T01:24:22.987Z,"northern Sumatra, Indonesia",earthquake,,,,16,reviewed,us,us
2004-12-26T10:53:58.420Z,10.19,93.677,30,5.3,mb,34,85.7,,0.79,us,usp000dbjq,2014-11-07T01:24:22.984Z,"Andaman Islands, India region",earthquake,,,,17,reviewed,us,us
2004-12-26T10:51:19.820Z,7.633,92.314,30,5.5,mb,115,75.8,,1.35,us,usp000dbjp,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,46,reviewed,us,us
2004-12-26T10:43:29.950Z,6.531,92.83,36.4,5.4,mb,126,49.6,,0.87,us,usp000dbjn,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,36,reviewed,us,us
2004-12-26T10:33:05.160Z,8.7,92.62,39.8,5.4,mb,129,49.8,,0.85,us,usp000dbjk,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,10.3,,61,reviewed,us,us
2004-12-26T10:29:49.000Z,5.17,93.476,46.8,5.3,mb,63,57.2,,1.19,us,usp000dbjj,2014-11-07T01:24:22.929Z,"off the west coast of northern Sumatra",earthquake,,12.6,,34,reviewed,us,us
2004-12-26T10:19:31.730Z,13.462,92.738,26.4,6.3,mwc,389,43.2,,0.86,us,usp000dbjg,2016-11-10T00:56:00.499Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-26T10:18:13.790Z,8.857,93.738,30,5.5,mb,121,50.7,,1.06,us,usp000dbjf,2016-11-10T00:55:59.979Z,"Nicobar Islands, India region",earthquake,,,,52,reviewed,us,us
2004-12-26T10:12:10.150Z,10.253,94.305,30,5.1,mb,27,100.3,,1.22,us,usp000dbje,2014-11-07T01:24:22.884Z,"Andaman Islands, India region",earthquake,,,,15,reviewed,us,us
2004-12-26T09:44:20.360Z,5.728,93.103,36.3,5.2,mb,73,63.8,,0.86,us,usp000dbj8,2014-11-07T01:24:22.863Z,"off the west coast of northern Sumatra",earthquake,,,,27,reviewed,us,us
2004-12-26T09:43:19.380Z,5.527,93.138,30,5.1,mb,52,106.1,,0.93,us,usp000dbj7,2014-11-07T01:24:22.859Z,"off the west coast of northern Sumatra",earthquake,,,,11,reviewed,us,us
2004-12-26T09:30:55.800Z,7.178,93.756,30,5.4,mb,61,101.8,,1.03,us,usp000dbj3,2014-11-07T01:24:22.827Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-26T09:20:01.610Z,8.879,92.375,16.1,6.6,mwc,353,31.9,,1.07,us,usp000dbj1,2016-11-10T00:55:59.472Z,"Nicobar Islands, India region",earthquake,,16.7,,,reviewed,us,hrv
2004-12-26T09:17:51.190Z,7.061,94.387,21.3,5,mb,41,104.6,,1.13,us,usp000dbj0,2014-11-07T01:24:22.778Z,"Nicobar Islands, India region",earthquake,,,,19,reviewed,us,us
2004-12-26T09:13:54.710Z,7.309,92.186,33.3,5.2,mb,52,72.5,,1.07,us,usp000dbhz,2014-11-07T01:24:22.774Z,"Nicobar Islands, India region",earthquake,,,,12,reviewed,us,us
2004-12-26T08:47:46.720Z,4.855,95.101,50.8,5.3,mb,142,41.9,,0.75,us,usp000dbhw,2014-11-07T01:24:22.753Z,"northern Sumatra, Indonesia",earthquake,,10,,56,reviewed,us,us
2004-12-26T08:41:48.850Z,8.895,93.479,25.5,5.2,mb,58,89.5,,1.01,us,usp000dbhv,2014-11-07T01:24:22.747Z,"Nicobar Islands, India region",earthquake,,,,17,reviewed,us,us
2004-12-26T08:02:34.620Z,5.345,94.476,34.6,5.1,mb,78,59.6,,0.65,us,usp000dbhq,2014-11-07T01:24:22.688Z,"northern Sumatra, Indonesia",earthquake,,,,26,reviewed,us,us
2004-12-26T07:59:37.720Z,3.231,93.913,31.6,5.3,mb,55,80.3,,0.92,us,usp000dbhp,2014-11-07T01:24:22.683Z,"off the west coast of northern Sumatra",earthquake,,34.7,,16,reviewed,us,us
2004-12-26T07:55:27.130Z,7.478,92.362,30,5.3,mb,84,58.5,,0.95,us,usp000dbhm,2014-11-07T01:24:22.674Z,"Nicobar Islands, India region",earthquake,,,,27,reviewed,us,us
2004-12-26T07:52:28.800Z,8.128,94.066,17.8,5.5,mb,153,59.2,,0.98,us,usp000dbhk,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,68,reviewed,us,us
2004-12-26T07:51:17.000Z,7.808,93.428,25,6,mw,,,,,iscgem,iscgem7453859,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
2004-12-26T07:38:27.000Z,13.13,93.035,30,5.7,mb,340,26.2,,0.9,us,usp000dbhj,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,120,reviewed,us,us
2004-12-26T07:24:53.050Z,7.422,92.637,34.6,5.1,mb,89,50.3,,0.89,us,usp000dbhg,2014-11-07T01:24:22.616Z,"Nicobar Islands, India region",earthquake,,15.4,,30,reviewed,us,us
2004-12-26T07:11:40.390Z,4.808,94.971,35.4,5.2,mb,45,66.1,,0.82,us,usp000dbhd,2014-11-07T01:24:22.604Z,"off the west coast of northern Sumatra",earthquake,,32.5,,13,reviewed,us,us
2004-12-26T07:07:10.270Z,10.363,93.747,19.5,5.6,mb,140,50,,1.02,us,usp000dbhc,2014-11-07T01:24:22.591Z,"Andaman Islands, India region",earthquake,,,,47,reviewed,us,us
2004-12-26T06:59:57.260Z,9.362,93.701,30,5.4,mb,159,30.5,,0.9,us,usp000dbhb,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,74,reviewed,us,us
2004-12-26T06:56:47.400Z,10.984,92.282,23.5,5.5,mb,74,61.4,,0.96,us,usp000dbha,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,17,reviewed,us,us
2004-12-26T06:38:36.050Z,6.651,92.963,16.9,5.4,mb,137,41.6,,0.84,us,usp000dbh8,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,18.9,,44,reviewed,us,us
2004-12-26T06:28:48.400Z,4.957,94.795,30,5.4,mb,103,66.4,,0.77,us,usp000dbh6,2014-11-07T01:24:22.541Z,"off the west coast of northern Sumatra",earthquake,,,,44,reviewed,us,us
2004-12-26T06:22:35.250Z,5.34,93.069,23.2,5.1,mb,34,82,,1.11,us,usp000dbh4,2014-11-07T01:24:22.533Z,"off the west coast of northern Sumatra",earthquake,,,,12,reviewed,us,us
2004-12-26T06:22:00.420Z,10.677,92.325,26.4,5.4,mb,178,43.5,,0.85,us,usp000dbh3,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,65,reviewed,us,us
2004-12-26T06:11:04.600Z,9.308,93.912,23.8,5.1,mb,65,69.3,,0.67,us,usp000dbh1,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,22,reviewed,us,us
2004-12-26T06:02:28.380Z,8.273,94.057,23.7,5.7,mb,216,51.3,,1.04,us,usp000dbgy,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,70,reviewed,us,us
2004-12-26T05:55:49.400Z,3.169,93.937,23.2,5.1,mb,82,52.8,,1.04,us,usp000dbgx,2014-11-07T01:24:22.458Z,"off the west coast of northern Sumatra",earthquake,,,,36,reviewed,us,us
2004-12-26T05:51:40.010Z,6.451,93.428,29,5.2,mb,110,51.4,,0.81,us,usp000dbgw,2014-11-07T01:24:22.419Z,"Nicobar Islands, India region",earthquake,,,,42,reviewed,us,us
2004-12-26T05:42:49.270Z,5.485,94.294,30,5.1,mb,77,59.5,,0.7,us,usp000dbgu,2014-11-07T01:24:22.409Z,"northern Sumatra, Indonesia",earthquake,,,,29,reviewed,us,us
2004-12-26T05:23:50.800Z,3.348,94.092,18.7,5.2,mb,31,134.8,,1.08,us,usp000dbgs,2014-11-07T01:24:22.404Z,"off the west coast of northern Sumatra",earthquake,,,,10,reviewed,us,us
2004-12-26T05:21:35.170Z,-5.712,152.391,66.6,5.3,mb,37,61.4,,0.99,us,usp000dbgr,2014-11-07T01:24:22.400Z,"New Britain region, Papua New Guinea",earthquake,,17.1,,9,reviewed,us,us
2004-12-26T05:20:27.920Z,12.159,92.397,31.7,5.3,mb,55,48.3,,1.02,us,usp000dbgq,2014-11-07T01:24:22.395Z,"Andaman Islands, India region",earthquake,,30.6,,16,reviewed,us,us
2004-12-26T05:16:10.980Z,9.318,94.039,22,5.4,mb,109,81.5,,0.92,us,usp000dbgp,2014-11-07T01:24:22.381Z,"Nicobar Islands, India region",earthquake,,,,51,reviewed,us,us
2004-12-26T05:12:34.140Z,8.46,92.281,36.5,5.1,mb,39,129.9,,1.05,us,usp000dbgn,2014-11-07T01:24:22.376Z,"Nicobar Islands, India region",earthquake,,48.9,,17,reviewed,us,us
2004-12-26T05:09:32.500Z,9.156,93.891,26.9,5.2,mb,83,77.5,,0.98,us,usp000dbgm,2014-11-07T01:24:22.368Z,"Nicobar Islands, India region",earthquake,,,,24,reviewed,us,us
2004-12-26T05:08:04.830Z,9.031,92.462,30,5,mb,75,58,,0.67,us,usp000dbgk,2014-11-07T01:24:22.362Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-26T05:01:21.370Z,9.456,92.175,30,5.4,mb,55,75.9,,1.07,us,usp000dbgh,2014-11-07T01:24:22.356Z,"Nicobar Islands, India region",earthquake,,,,21,reviewed,us,us
2004-12-26T05:01:10.560Z,9.296,92.212,30,5.3,mb,55,40.6,,0.86,us,usp000dbgg,2014-11-07T01:24:22.352Z,"Nicobar Islands, India region",earthquake,,,,16,reviewed,us,us
2004-12-26T04:59:15.400Z,8.966,93.427,25.1,5.2,mb,31,113.9,,0.93,us,usp000dbgf,2014-11-07T01:24:22.348Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2004-12-26T04:58:04.020Z,11.068,92,29.2,5.3,mb,79,48.1,,0.9,us,usp000dbge,2014-11-07T01:24:22.341Z,"Andaman Islands, India region",earthquake,,,,30,reviewed,us,us
2004-12-26T04:48:56.490Z,8.867,93.751,27.7,5.2,mb,56,84.7,,0.7,us,usp000dbgc,2014-11-07T01:24:22.333Z,"Nicobar Islands, India region",earthquake,,,,16,reviewed,us,us
2004-12-26T04:46:23.440Z,8.532,93.88,32.6,5.4,mb,121,75.4,,1.11,us,usp000dbga,2014-11-07T01:24:22.321Z,"Nicobar Islands, India region",earthquake,,,,43,reviewed,us,us
2004-12-26T04:40:11.460Z,9.123,93.843,38.1,5.2,mb,69,66.5,,0.81,us,usp000dbg9,2014-11-07T01:24:22.316Z,"Nicobar Islands, India region",earthquake,,21.2,,27,reviewed,us,us
2004-12-26T04:31:29.060Z,6.992,93.175,36.1,5,mb,44,123.1,,0.69,us,usp000dbg8,2014-11-07T01:24:22.311Z,"Nicobar Islands, India region",earthquake,,,,15,reviewed,us,us
2004-12-26T04:26:03.630Z,7.888,93.991,30,5.2,mb,47,130.6,,1.15,us,usp000dbg7,2014-11-07T01:24:22.307Z,"Nicobar Islands, India region",earthquake,,,,18,reviewed,us,us
2004-12-26T04:21:29.810Z,6.91,92.958,39.2,7.2,mwc,385,27.9,,1,us,usp000dbg6,2016-11-10T00:55:58.947Z,"Nicobar Islands, India region",earthquake,,7.6,,,reviewed,us,hrv
2004-12-26T04:17:56.810Z,8.962,93.722,30,5.3,mb,141,50.6,,0.96,us,usp000dbg5,2014-11-07T01:24:22.259Z,"Nicobar Islands, India region",earthquake,,,,60,reviewed,us,us
2004-12-26T04:10:12.710Z,5.482,92.918,36.4,5.4,mb,133,40.9,,0.82,us,usp000dbg3,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,8.2,,52,reviewed,us,us
2004-12-26T04:02:55.730Z,4.983,94.72,47.9,5.8,mb,229,36.5,,0.88,us,usp000dbg1,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,,,68,reviewed,us,us
2004-12-26T04:02:12.520Z,3.044,95.89,30,5.4,mb,38,96,,1.24,us,usp000dbg0,2014-11-07T01:24:22.158Z,"off the west coast of northern Sumatra",earthquake,,,,13,reviewed,us,us
2004-12-26T04:00:58.430Z,6.789,94.082,29.4,5.5,mb,70,51.9,,1.08,us,usp000dbfz,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,35,reviewed,us,us
2004-12-26T04:00:42.830Z,4.755,93.789,16.9,5.2,mb,123,85.6,,0.86,us,usp000dbfy,2014-11-07T01:24:22.140Z,"off the west coast of northern Sumatra",earthquake,,,,47,reviewed,us,us
2004-12-26T03:54:44.770Z,6.478,92.886,30,5.1,mb,35,50.9,,1.27,us,usp000dbfw,2014-11-07T01:24:22.131Z,"Nicobar Islands, India region",earthquake,,,,11,reviewed,us,us
2004-12-26T03:51:12.360Z,5.049,94.771,30,5.7,mb,146,109.4,,0.7,us,usp000dbfv,2015-05-13T18:53:48.000Z,"northern Sumatra, Indonesia",earthquake,,,,60,reviewed,us,us
2004-12-26T03:50:22.180Z,5.51,94.248,48.9,5.3,mb,140,43.8,,0.84,us,usp000dbft,2014-11-07T01:24:22.082Z,"northern Sumatra, Indonesia",earthquake,,,,53,reviewed,us,us
2004-12-26T03:46:42.040Z,6.722,93.33,46.9,5,mb,74,49.3,,0.73,us,usp000dbfr,2014-11-07T01:24:22.075Z,"Nicobar Islands, India region",earthquake,,,,25,reviewed,us,us
2004-12-26T03:44:08.340Z,13.465,92.736,22.2,5.2,mb,47,48.9,,1,us,usp000dbfq,2014-11-07T01:24:22.070Z,"Andaman Islands, India region",earthquake,,,,20,reviewed,us,us
2004-12-26T03:40:15.640Z,5.532,94.334,30,5.6,mb,182,35.5,,0.79,us,usp000dbfp,2015-05-13T18:53:48.000Z,"northern Sumatra, Indonesia",earthquake,,,,59,reviewed,us,us
2004-12-26T03:30:01.380Z,4.64,93.997,25.1,5.2,mb,29,72.8,,1,us,usp000dbfn,2014-11-07T01:24:22.054Z,"off the west coast of northern Sumatra",earthquake,,,,7,reviewed,us,us
2004-12-26T03:26:45.790Z,4.909,96.405,30,5.3,mb,14,132.2,,1.14,us,usp000dbfk,2014-11-07T01:24:22.049Z,"northern Sumatra, Indonesia",earthquake,,,,5,reviewed,us,us
2004-12-26T03:24:54.940Z,4.473,94.068,26.3,5.8,mb,223,28.6,,0.8,us,usp000dbfj,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,10.9,,72,reviewed,us,us
2004-12-26T03:22:57.480Z,5.819,95.092,20.6,5.4,mb,40,92.2,,1.41,us,usp000dbfh,2014-11-07T01:24:22.017Z,"northern Sumatra, Indonesia",earthquake,,,,11,reviewed,us,us
2004-12-26T03:19:13.050Z,3.548,94.289,30,5.5,mb,99,65.8,,0.97,us,usp000dbfg,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,,,30,reviewed,us,us
2004-12-26T03:17:52.380Z,7.21,92.924,30,5.6,mb,98,35.5,,1.25,us,usp000dbff,2014-11-07T01:24:22.001Z,"Nicobar Islands, India region",earthquake,,,,32,reviewed,us,us
2004-12-26T03:14:13.840Z,7.439,94.264,30,5.4,mb,111,67.9,,1.19,us,usp000dbfe,2014-11-07T01:24:21.992Z,"Nicobar Islands, India region",earthquake,,,,46,reviewed,us,us
2004-12-26T03:09:34.080Z,4.054,93.526,30,5.4,mb,14,212.3,,0.82,us,usp000dbfd,2014-11-07T01:24:21.990Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-26T03:08:44.210Z,13.745,93.009,30,5.9,mb,289,64,,0.87,us,usp000dbfc,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,97,reviewed,us,us
2004-12-26T03:06:13.050Z,8.192,92.456,27.1,5.1,mb,75,58,,0.93,us,usp000dbfb,2014-11-07T01:24:21.962Z,"Nicobar Islands, India region",earthquake,,,,20,reviewed,us,us
2004-12-26T03:02:38.080Z,8.615,92.326,30,5.5,mb,114,74.3,,1.14,us,usp000dbfa,2014-11-07T01:24:21.953Z,"Nicobar Islands, India region",earthquake,,,,28,reviewed,us,us
2004-12-26T02:59:14.390Z,3.183,94.377,30,5.7,mb,211,53.2,,0.91,us,usp000dbf9,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,,,70,reviewed,us,us
2004-12-26T02:53:13.040Z,0.056,97.041,30,5.4,mb,23,109.5,,1.54,us,usp000dbf7,2014-11-07T01:24:21.931Z,"Nias region, Indonesia",earthquake,,,,12,reviewed,us,us
2004-12-26T02:52:01.830Z,12.504,92.604,30,5.8,mb,244,47.8,,1.18,us,usp000dbf6,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,94,reviewed,us,us
2004-12-26T02:46:20.740Z,4.235,93.607,30,5.7,mb,62,80.3,,0.94,us,usp000dbf5,2014-11-07T01:24:21.895Z,"off the west coast of northern Sumatra",earthquake,,,,14,reviewed,us,us
2004-12-26T02:45:17.650Z,8.463,92.607,30,5.2,mb,96,49.9,,0.76,us,usp000dbf4,2014-11-07T01:24:21.888Z,"Nicobar Islands, India region",earthquake,,,,36,reviewed,us,us
2004-12-26T02:40:59.850Z,7.484,92.432,30,5.4,mb,76,130.9,,0.87,us,usp000dbf2,2014-11-07T01:24:21.878Z,"Nicobar Islands, India region",earthquake,,,,22,reviewed,us,us
2004-12-26T02:38:09.350Z,8.493,92.353,33.2,5.6,mb,74,112.4,,0.78,us,usp000dbf1,2014-11-07T01:24:21.871Z,"Nicobar Islands, India region",earthquake,,,,23,reviewed,us,us
2004-12-26T02:36:10.090Z,12.183,92.936,38.5,5.8,mb,249,26.4,,0.92,us,usp000dbf0,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,8.7,,68,reviewed,us,us
2004-12-26T02:34:52.150Z,3.99,94.139,30,5.7,mb,230,52.8,,0.79,us,usp000dbez,2015-05-13T18:53:48.000Z,"off the west coast of northern Sumatra",earthquake,,,,61,reviewed,us,us
2004-12-26T02:30:28.940Z,6.717,93.077,15.4,5.1,mb,39,105.2,,0.77,us,usp000dbey,2014-11-07T01:24:21.834Z,"Nicobar Islands, India region",earthquake,,32.1,,9,reviewed,us,us
2004-12-26T02:22:01.840Z,8.868,92.467,15.5,5.7,mb,238,58,,0.79,us,usp000dbex,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,79,reviewed,us,us
2004-12-26T02:15:59.780Z,12.321,92.499,26.8,5.7,mb,145,43.1,,0.93,us,usp000dbew,2015-05-13T18:53:48.000Z,"Andaman Islands, India region",earthquake,,,,58,reviewed,us,us
2004-12-26T02:15:49.500Z,12.258,92.275,20.3,5.3,mb,40,93.6,,1.48,us,usp000dbev,2014-11-07T01:24:21.801Z,"Andaman Islands, India region",earthquake,,,,35,reviewed,us,us
2004-12-26T02:15:23.570Z,6.17,93.473,30,5.6,mb,60,74.7,,0.83,us,usp000dbeu,2014-11-07T01:24:21.795Z,"Nicobar Islands, India region",earthquake,,,,16,reviewed,us,us
2004-12-26T02:00:40.030Z,6.848,94.667,30,6,mb,264,57.3,,1.29,us,usp000dbet,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,93,reviewed,us,us
2004-12-26T01:59:13.990Z,8.389,92.454,30,5.3,mb,73,46.2,,0.94,us,usp000dbes,2014-11-07T01:24:21.769Z,"Nicobar Islands, India region",earthquake,,,,22,reviewed,us,us
2004-12-26T01:52:43.000Z,10.382,92.119,12.1,5.2,mb,46,42.9,,0.99,us,usp000dber,2014-11-07T01:24:21.765Z,"Andaman Islands, India region",earthquake,,41.1,,12,reviewed,us,us
2004-12-26T01:48:52.070Z,5.429,94.465,51.8,5.7,mb,160,37.9,,0.79,us,usp000dbeq,2015-05-13T18:53:48.000Z,"northern Sumatra, Indonesia",earthquake,,,,54,reviewed,us,us
2004-12-26T01:40:07.130Z,5.838,93.152,30,5.3,mb,67,63.5,,1.04,us,usp000dbep,2014-11-07T01:24:21.748Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-26T01:33:22.380Z,7.764,93.713,25.4,5.5,mb,36,170.6,,1,us,usp000dben,2014-11-07T01:24:21.744Z,"Nicobar Islands, India region",earthquake,,,,9,reviewed,us,us
2004-12-26T01:30:15.740Z,8.826,93.708,30,5.5,mb,39,102.5,,1.08,us,usp000dbem,2014-11-07T01:24:21.741Z,"Nicobar Islands, India region",earthquake,,,,9,reviewed,us,us
2004-12-26T01:29:52.940Z,20.908,97.71,38.5,5.8,mb,59,46,,1.18,us,usp000dbek,2015-03-20T18:06:41.411Z,"Myanmar",earthquake,,12.3,,22,reviewed,us,us
2004-12-26T01:25:48.760Z,5.499,94.213,30,6.1,mb,82,72.3,,0.9,us,usp000dbej,2015-05-13T18:53:48.000Z,"northern Sumatra, Indonesia",earthquake,,,,24,reviewed,us,us
2004-12-26T01:22:25.590Z,7.421,93.985,30,6,mb,80,75.7,,0.95,us,usp000dbeh,2015-05-13T18:53:48.000Z,"Nicobar Islands, India region",earthquake,,,,45,reviewed,us,us
2004-12-26T01:21:20.660Z,6.34,93.361,30,6.1,mb,96,54.3,,0.9,us,usp000dbeg,2015-07-13T17:02:24.000Z,"Nicobar Islands, India region",earthquake,,,,49,reviewed,us,us
2004-12-26T01:17:10.330Z,4.942,94.267,30,5.5,mb,16,114,,1.32,us,usp000dbef,2014-11-07T01:24:21.710Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
